lat;lon;elevacion;pendiente;orientacion;temp_max;temp_media;temp_min;precipitacion;viento_medio;racha_max;dir_viento;humedad_media;prec_acum_7d;tmax_max_7d;dias_sin_lluvia;veg_Agricola;veg_Coniferas;veg_Frondosas;veg_Matorral;veg_Pastizal;veg_Urbano_Antropizado;veg_Urbano_Otros
39,719018;-0,335729;108,0;2,66;165,42;22,3;14,9;8,1;0,0;10,5;28,8;80,0;43,0;1,3;28,7;3,0;True;False;False;False;False;False;False
39,835358;-0,117209;1,0;0,51;180,0;13,8;11,7;9,6;6,2;2,2;9,2;4,0;76,0;9,8;19,0;2,0;True;False;False;False;False;False;False
38,20495;-0,55934;44,0;2,67;258,89;31,0;26,3;20,9;0,0;14,3;34,6;120,0;64,7;0,0;32,2;7,0;False;True;False;False;False;False;False
39,321741;-0,639678;173,0;9,49;49,84;14,8;7,5;2,1;0,0;16,2;38,2;262,0;77,8;0,7;15,2;0,0;True;False;False;False;False;False;False
39,44815993441844;-1,3144041277005842;666,0;5,03;203,35;13,5;6,0;-0,5;0,0;8,2;18,0;326,0;63,5;0,0;15,3;7,0;False;True;False;False;False;False;False
39,492581;-1,132458;664,0;0,67;90,0;22,2;15,2;8,2;0,0;3,1;8,9;99,0;47,8;0,0;31,2;23,0;True;False;False;False;False;False;False
38,989654;-1,137738;871,0;8,81;201,9;32,3;25,6;19,9;2,2;13,7;32,8;146,0;52,7;7,0;35,4;0,0;False;True;False;False;False;False;False
39,010552;-0,290417;408,0;8,34;203,22;26,6;21,8;17,0;0,0;1,9;7,8;10,0;76,0;0,0;35,5;16,0;False;False;False;True;False;False;False
40,336153;0,362647;94,0;8,6;224,54;34,3;29,4;24,5;0,0;3,1;7,5;13,0;72,4;0,0;34,9;39,0;False;False;False;True;False;False;False
39,10892347738988;-0,4293626419333245;52,0;8,32;299,44;38,4;30,1;24,0;0,0;13,9;32,0;39,0;51,5;1,7;40,5;6,0;True;False;False;False;False;False;False
39,05442358797004;-0,3087081252943386;43,0;0,84;232,17;31,4;26,2;21,6;0,1;18,6;38,9;255,0;41,5;1,3;33,4;0,0;True;False;False;False;False;False;False
39,48001113128603;-0,9325652356725056;830,0;6,11;147,06;24,1;17,3;10,3;0,0;18,1;41,4;191,0;54,0;9,8;31,2;1,0;False;False;False;True;False;False;False
40,43548770155904;0,2464923554062268;375,0;16,89;103,69;28,8;24,6;19,4;0,0;9,4;29,9;188,0;62,2;1,3;35,7;1,0;False;False;False;False;True;False;False
39,601507;-0,712401;145,0;24,95;282,26;36,1;29,4;22,7;0,4;1,7;8,6;14,0;49,3;0,0;33,4;16,0;False;True;False;False;False;False;False
38,25827;-0,815987;179,0;6,15;180,0;33,0;26,7;21,4;0,0;14,1;35,6;85,0;51,1;0,5;31,9;5,0;False;False;False;True;False;False;False
38,614638613521855;-0,7577718389916774;841,0;11,63;343,78;18,0;15,4;13,8;3,8;8,7;19,8;29,0;90,6;19,700000000000003;21,8;2,0;False;True;False;False;False;False;False
39,58472;-0,821934;367,0;13,36;259,09;34,3;26,0;17,7;0,0;2,8;9,2;12,0;58,5;0,0;33,9;26,0;False;True;False;False;False;False;False
40,75756685576902;-0,1423905137160444;779,0;21,35;294,44;10,8;1,5;-2,8;0,0;7,8;21,6;161,0;72,5;0,6;14,9;6,0;False;True;False;False;False;False;False
39,229135;-0,549964;69,0;0,84;232,24;29,8;26,0;22,3;0,0;3,3;11,1;10,0;64,0;0,0;31,0;41,0;True;False;False;False;False;False;False
38,665472;-0,210732;764,0;11,55;52,02;26,8;21,0;14,3;0,0;15,0;37,1;120,0;47,6;0,0;27,8;7,0;False;False;False;True;False;False;False
39,77891362627735;-1,1214255405598037;578,0;21,26;46,15;20,6;15,2;10,2;0,0;23,4;51,1;331,0;51,8;28,2;27,4;0,0;False;True;False;False;False;False;False
39,64985127808962;-0,7470437315156429;330,0;3,68;147,0;30,2;24,3;18,7;1,3;12,6;42,1;131,0;60,9;1,6;30,7;0,0;False;False;False;True;False;False;False
39,651259;-0,478611;200,0;1,03;180,0;23,9;14,8;5,7;0,0;3,3;8,6;13,0;54,7;6,4;21,2;3,0;False;True;False;False;False;False;False
38,85235005652729;-0,8208961801813911;414,0;4,06;139,43;32,4;25,5;20,8;0,0;10,6;30,2;117,0;70,1;9,9;39,3;0,0;True;False;False;False;False;False;False
38,685163;-0,259291;691,0;12,18;356,94;14,6;11,1;8,7;0,3;18,0;40,3;59,0;46,2;0,0;25,3;7,0;False;False;False;True;False;False;False
39,891086;-0,708202;977,0;11,3;264,84;31,1;23,1;15,1;0,6;1,9;9,2;10,0;64,9;0,0;34,5;16,0;False;True;False;False;False;False;False
